,ds_id,name,group,submitter,is_public,polarity,organism,organism_part,condition,source,raw_source,analyzer,raw_analyzer,matrix,raw_matrix,solvent,raw_solvent,rp,fdr5,fdr10,fdr20,fdr50
6601,2017-11-16_16h36m54s,LNTO39_17_1-RECAL,ICL,James McKenzie,True,Negative,human,lymph node,diseased,ESI,DESI,Orbitrap,Orbitrap,Other,N/A,Other,,100000.0,111,177,51,88
6602,2017-11-16_16h37m00s,LNTO39_17_3-RECAL,ICL,James McKenzie,True,Negative,human,lymph node,diseased,ESI,DESI,Orbitrap,Orbitrap,Other,N/A,Other,,100000.0,182,105,11,67
6603,2017-11-16_16h37m07s,LNTO39_7_2-RECAL,ICL,James McKenzie,True,Negative,human,lymph node,diseased,ESI,DESI,Orbitrap,Orbitrap,Other,N/A,Other,,100000.0,123,173,18,72
6604,2017-11-16_16h37m11s,LNTO39_8M_2-RECAL,ICL,James McKenzie,True,Negative,human,lymph node,diseased,ESI,DESI,Orbitrap,Orbitrap,Other,N/A,Other,,100000.0,126,135,12,
6605,2017-11-16_16h37m14s,LNTO39_8M_3-RECAL,ICL,James McKenzie,True,Negative,human,lymph node,diseased,ESI,DESI,Orbitrap,Orbitrap,Other,N/A,Other,,100000.0,233,200,18,87
6606,2017-11-16_16h37m17s,LNTO39_8M_4-RECAL,ICL,James McKenzie,True,Negative,human,lymph node,diseased,ESI,DESI,Orbitrap,Orbitrap,Other,N/A,Other,,100000.0,125,166,9,71
6607,2017-11-16_16h37m21s,LNTO40_17_2-RECAL,ICL,James McKenzie,True,Negative,human,lymph node,diseased,ESI,DESI,Orbitrap,Orbitrap,Other,N/A,Other,,100000.0,112,97,1,54
6608,2017-11-16_16h37m24s,LNTO40_17_3-RECAL,ICL,James McKenzie,True,Negative,human,lymph node,diseased,ESI,DESI,Orbitrap,Orbitrap,Other,N/A,Other,,100000.0,109,100,25,68
6609,2017-11-16_16h37m34s,LNTO40_7_1-RECAL,ICL,James McKenzie,True,Negative,human,lymph node,diseased,ESI,DESI,Orbitrap,Orbitrap,Other,N/A,Other,,100000.0,161,47,3,52
6610,2017-11-16_16h37m41s,LNTO41_17_2-RECAL,ICL,James McKenzie,True,Negative,human,lymph node,diseased,ESI,DESI,Orbitrap,Orbitrap,Other,N/A,Other,,100000.0,144,160,28,57
6611,2018-05-07_19h18m08s,barley_new_aligned peaks - total ion count,IBMP,Claire Villette,True,Positive,hordeum vulgare,plantlet,wildtype,MALDI,MALDI,FTICR,FTICR,CHCA,alpha-cyano-4-hydroxycinnamic acid (CHCA),MeOH,MeOH,590000.0,10,,14,20
6612,2017-11-16_16h37m44s,LNTO41_17_3-RECAL,ICL,James McKenzie,True,Negative,human,lymph node,diseased,ESI,DESI,Orbitrap,Orbitrap,Other,N/A,Other,,100000.0,144,133,6,72
6613,2017-11-16_16h38m00s,LNTO41_8M_1-RECAL,ICL,James McKenzie,True,Negative,human,lymph node,diseased,ESI,DESI,Orbitrap,Orbitrap,Other,N/A,Other,,100000.0,103,133,11,76
6614,2017-11-16_16h38m18s,TO22T-RECAL,ICL,James McKenzie,True,Negative,human,lymph node,diseased,ESI,DESI,Orbitrap,Orbitrap,Other,N/A,Other,,100000.0,184,140,36,107
6615,2017-11-16_16h38m23s,TO26T-RECAL,ICL,James McKenzie,True,Negative,human,lymph node,diseased,ESI,DESI,Orbitrap,Orbitrap,Other,N/A,Other,,100000.0,241,137,32,102
6616,2017-11-16_16h38m28s,TO29T-RECAL,ICL,James McKenzie,True,Negative,human,lymph node,diseased,ESI,DESI,Orbitrap,Orbitrap,Other,N/A,Other,,100000.0,137,116,10,45
6617,2017-11-16_16h38m33s,TO31T-RECAL,ICL,James McKenzie,True,Negative,human,lymph node,diseased,ESI,DESI,Orbitrap,Orbitrap,Other,N/A,Other,,100000.0,171,102,11,68
6618,2017-11-16_16h38m37s,TO39T-RECAL,ICL,James McKenzie,True,Negative,human,lymph node,diseased,ESI,DESI,Orbitrap,Orbitrap,Other,N/A,Other,,100000.0,135,6,,18
6619,2017-11-16_16h38m41s,TO41T-RECAL,ICL,James McKenzie,True,Negative,human,lymph node,diseased,ESI,DESI,Orbitrap,Orbitrap,Other,N/A,Other,,100000.0,151,16,,28
6620,2017-11-16_16h38m43s,TO42T-RECAL,ICL,James McKenzie,True,Negative,human,lymph node,diseased,ESI,DESI,Orbitrap,Orbitrap,Other,N/A,Other,,100000.0,150,28,,27
6621,2017-11-17_10h03m21s,20171107_FB2_DHBpos_p70_s50,♡EMBL♡,Luca Rappez,True,Positive,human,liver,"cancer, hcc",MALDI,MALDI,Orbitrap,Orbitrap,DHB,"2,5-dihydroxybenzoic acid (DHB)",Other,none,140000.0,7,40,169,597
6622,2017-11-17_12h49m52s,20171107_FLi1_DHBpos_p70_s50,♡EMBL♡,Luca Rappez,True,Positive,human,liver,"cancer, hcc",MALDI,MALDI,Orbitrap,Orbitrap,DHB,"2,5-dihydroxybenzoic acid (DHB)",Other,none,140000.0,2,34,134,800
6623,2017-11-17_18h43m51s,20171107_FIT1_DHBpos_p70_s50,♡EMBL♡,Luca Rappez,True,Positive,human,liver,"cancer, hcc",MALDI,MALDI,Orbitrap,Orbitrap,DHB,"2,5-dihydroxybenzoic acid (DHB)",Other,none,140000.0,6,,176,886
6624,2017-11-18_13h22m54s,20171107_FIT2_DHBpos_p70_s50,♡EMBL♡,Luca Rappez,True,Positive,human,liver,"cancer, hcc",MALDI,MALDI,Orbitrap,Orbitrap,DHB,"2,5-dihydroxybenzoic acid (DHB)",Other,none,140000.0,6,49,180,687
6625,2017-11-20_10h01m00s,20171107_FLi4_DHBpos_p70_s50,♡EMBL♡,Luca Rappez,True,Positive,human,liver,"cancer, hcc",MALDI,MALDI,Orbitrap,Orbitrap,DHB,"2,5-dihydroxybenzoic acid (DHB)",Other,none,140000.0,3,51,175,779
6626,2017-11-20_12h45m06s,20171107_FI2_DHBpos_p70_s50,♡EMBL♡,Luca Rappez,True,Positive,human,liver,"cancer, hcc",MALDI,MALDI,Orbitrap,Orbitrap,DHB,"2,5-dihydroxybenzoic acid (DHB)",Other,none,140000.0,3,31,168,832
6627,2017-11-20_15h57m47s,regions - root mean square,HMGU,Na Sun,True,Negative,human,n/a,control,MALDI,MALDI,FTICR,FTICR,9AA,9-aminoacridine (9AA),Other,,140000.0,2,,10,337
6628,2016-11-16_08h53m39s,MK 02,JLU Giessen,Mario Kompauer,True,Positive,paramecium caudatum,whole organism,wildtype,MALDI,MALDI,Orbitrap,Orbitrap,CHCA,alpha-cyano-4-hydroxycinnamic acid (CHCA),Other,,140000.0,5,,127,421
6629,2017-06-13_10h42m55s,MM42_mousebrain_burst mode_200um,JLU Giessen,Mario Kompauer,True,Positive,mouse,brain,n/a,MALDI,MALDI,Orbitrap,Orbitrap,DHB,"2,5-dihydroxybenzoic acid (DHB)",Other,,240000.0,14,16,259,845
6630,2017-06-13_11h05m45s,MM42_mousebrain_continuous mode_10um,JLU Giessen,Mario Kompauer,True,Positive,mouse,brain,n/a,MALDI,MALDI,Orbitrap,Orbitrap,DHB,"2,5-dihydroxybenzoic acid (DHB)",Other,,240000.0,19,39,236,759
6631,2017-06-30_07h58m44s,Mousebrain_MG08_2017_GruppeE,JLU Giessen,Mario Kompauer,True,Positive,mouse,brain,n/a,MALDI,MALDI,Orbitrap,Orbitrap,DHB,"2,5-dihydroxybenzoic acid (DHB)",Other,,120000.0,15,60,192,677
6632,2017-06-23_06h54m51s,Mousebrain_MG08_2017_GruppeD,JLU Giessen,Mario Kompauer,True,Positive,mouse,brain,n/a,MALDI,MALDI,Orbitrap,Orbitrap,DHB,"2,5-dihydroxybenzoic acid (DHB)",Other,,60000.0,7,,111,1132
6633,2017-06-14_07h22m08s,MM43_mousebrain_continuous mode_10um,JLU Giessen,Mario Kompauer,True,Positive,mouse,brain,n/a,MALDI,MALDI,Orbitrap,Orbitrap,DHB,"2,5-dihydroxybenzoic acid (DHB)",Other,,120000.0,16,,211,705
6634,2017-06-13_12h29m24s,MM43_mousebrain_burst mode_100um,JLU Giessen,Mario Kompauer,True,Positive,mouse,brain,n/a,MALDI,MALDI,Orbitrap,Orbitrap,DHB,"2,5-dihydroxybenzoic acid (DHB)",Other,,120000.0,12,2,166,687
6635,2017-06-14_09h23m04s,MM44_mousebrain_20x20_25um,JLU Giessen,Mario Kompauer,True,Positive,mouse,brain,n/a,MALDI,MALDI,Orbitrap,Orbitrap,DHB,"2,5-dihydroxybenzoic acid (DHB)",Other,,240000.0,53,158,200,466
6636,2017-11-22_09h49m19s,20171107_FIT4_DHBpos_p70_s50,♡EMBL♡,Luca Rappez,True,Positive,human,liver,"cancer, hcc",MALDI,MALDI,Orbitrap,Orbitrap,DHB,"2,5-dihydroxybenzoic acid (DHB)",Other,none,140000.0,5,19,161,911
6637,2017-11-22_19h08m39s,20171107_FL2_DHBpos_p70_s50,♡EMBL♡,Luca Rappez,True,Positive,human,liver,"cancer, hcc",MALDI,MALDI,Orbitrap,Orbitrap,DHB,"2,5-dihydroxybenzoic acid (DHB)",Other,none,140000.0,3,,173,918
6638,2017-11-23_07h41m45s,amolis_dhb_day3_13,U Melbourne,Dinaiz Thinagaran,True,Positive,a. mollis,n/a,frozen,MALDI,MALDI,FTICR,FTICR,DHB,"2,5-dihydroxybenzoic acid (DHB)",Other,,260000.0,4,,24,212
6639,2017-11-23_07h42m45s,amolis_dhb_day4_14,U Melbourne,Dinaiz Thinagaran,True,Positive,a. mollis,n/a,frozen,MALDI,MALDI,FTICR,FTICR,DHB,"2,5-dihydroxybenzoic acid (DHB)",Other,,260000.0,4,,8,205
6640,2017-11-23_07h46m51s,grape_dhb_53_1,U Melbourne,Dinaiz Thinagaran,True,Positive,grape berries,fruit,early,MALDI,MALDI,FTICR,FTICR,DHB,"2,5-dihydroxybenzoic acid (DHB)",Other,,260000.0,15,6,75,500
6641,2017-11-23_07h49m40s,grape_dhb_54_1,U Melbourne,Dinaiz Thinagaran,True,Positive,grape berries,fruit,early,MALDI,MALDI,FTICR,FTICR,DHB,"2,5-dihydroxybenzoic acid (DHB)",Other,,260000.0,9,,26,193
6642,2017-11-23_07h53m08s,grape_dhb_92_1,U Melbourne,Dinaiz Thinagaran,True,Positive,grape berries,fruit,ripe,MALDI,MALDI,FTICR,FTICR,DHB,"2,5-dihydroxybenzoic acid (DHB)",Other,,260000.0,10,9,32,492
6643,2017-11-23_07h59m13s,grape_dhb_163_1,U Melbourne,Dinaiz Thinagaran,True,Positive,grape berries,fruit,late,MALDI,MALDI,FTICR,FTICR,DHB,"2,5-dihydroxybenzoic acid (DHB)",Other,,260000.0,12,4,24,379
6644,2017-11-23_10h14m53s,20171107_FL1_DHBpos_p70_s50,♡EMBL♡,Luca Rappez,True,Positive,human,liver,"cancer, hcc",MALDI,MALDI,Orbitrap,Orbitrap,DHB,"2,5-dihydroxybenzoic acid (DHB)",Other,none,140000.0,3,,159,891
6645,2017-11-23_15h34m24s,20171107_FB3_DHBpos_p70_s50,♡EMBL♡,Luca Rappez,True,Positive,human,liver,"cancer, hcc",MALDI,MALDI,Orbitrap,Orbitrap,DHB,"2,5-dihydroxybenzoic acid (DHB)",Other,none,140000.0,6,38,144,740
6646,2017-11-24_07h50m26s,20171107_FIBT3_DHBpos_p70_s50,♡EMBL♡,Luca Rappez,True,Positive,human,liver,"cancer, hcc",MALDI,MALDI,Orbitrap,Orbitrap,DHB,"2,5-dihydroxybenzoic acid (DHB)",Other,none,140000.0,3,,133,1041
6647,2017-11-24_12h38m45s,20171107_F2_DHBpos_p70_s50,♡EMBL♡,Luca Rappez,True,Positive,human,liver,"cancer, hcc",MALDI,MALDI,Orbitrap,Orbitrap,DHB,"2,5-dihydroxybenzoic acid (DHB)",Other,none,140000.0,8,,140,832
6648,2017-11-27_09h34m05s,171012_PigBuccalMucosa_CodeineAz1h_20um_75by144_atn0,U Copenhagen,Anne Mette Handler,True,Positive,porcine,buccal mucosa,drug treated,MALDI,MALDI,Orbitrap,Orbitrap,DHB,"2,5-dihydroxybenzoic acid (DHB)",Other,,140000.0,7,,534,1837
6649,2017-11-27_16h06m20s,epididymis_tail_47,U Rennes 1,LAVIGNE Régis,True,Positive,rat,epididymis,wildtype,MALDI,MALDI,FTICR,FTICR,DHB,"2,5-dihydroxybenzoic acid (DHB)",Other,,260000.0,51,83,361,421
6650,2017-11-27_16h07m06s,epi3_dhb_tail_ito08_48,U Rennes 1,LAVIGNE Régis,True,Positive,rat,epididymis,wildtype,MALDI,MALDI,FTICR,FTICR,DHB,"2,5-dihydroxybenzoic acid (DHB)",Other,,260000.0,62,68,390,384
6651,2017-11-28_11h10m01s,20171107_FI4_DHBpos_p70_s50,♡EMBL♡,Luca Rappez,True,Positive,human,liver,"cancer, hcc",MALDI,MALDI,Orbitrap,Orbitrap,DHB,"2,5-dihydroxybenzoic acid (DHB)",Other,none,140000.0,6,45,249,830
6652,2017-11-28_11h10m35s,20171107_FI3_DHBpos_p70_s50,♡EMBL♡,Luca Rappez,True,Positive,human,liver,"cancer, hcc",MALDI,MALDI,Orbitrap,Orbitrap,DHB,"2,5-dihydroxybenzoic acid (DHB)",Other,none,140000.0,5,,273,868
6653,2017-11-28_11h28m57s,GIST_sampleG_normal_TOF,HS Mannheim,Denis Abu Sammour,True,Positive,human,liver,normal,MALDI,MALDI,TOF,TOF,DHAP,"2,5-dihydroxyacetophenone (DHA)",Other,,11000.0,5,,5,92
6654,2017-11-28_11h29m45s,GIST_sampleG_tumor_TOF,HS Mannheim,Denis Abu Sammour,True,Positive,human,liver,"cancer, metastatic, gist",MALDI,MALDI,TOF,TOF,DHAP,"2,5-dihydroxyacetophenone (DHA)",Other,,11000.0,4,,3,4
6655,2017-11-28_11h31m05s,GIST_sampleH_normal_TOF,HS Mannheim,Denis Abu Sammour,True,Positive,human,liver,normal,MALDI,MALDI,TOF,TOF,DHAP,"2,5-dihydroxyacetophenone (DHA)",Other,,11000.0,11,,1,9
6656,2017-11-28_11h33m40s,GIST_sampleG_tumor_FTICR,HS Mannheim,Denis Abu Sammour,True,Positive,human,liver,"cancer, metastatic, gist",MALDI,MALDI,FTICR,FTICR,DHAP,"2,5-dihydroxyacetophenone (DHA)",Other,,455400.0,89,99,229,476
6657,2017-11-29_09h46m03s,2EURO_LDI,JLU Giessen,Mario Kompauer,True,Negative,2 € coin,n/a,none,MALDI,MALDI,Orbitrap,Orbitrap,Other,none,Other,,240000.0,7,,11,43
6658,2017-11-09_19h07m28s,kidney_70%meoh_pos - total ion count,PNNL,Dusan Velickovic,True,Positive,mouse,kidney,wildtype,MALDI,MALDI,FTICR,FTICR,DHB,"2,5-dihydroxybenzoic acid (DHB)",MeOH,70%MeOH,400000.0,4,19,250,280
6659,2017-12-01_20h47m55s,20171201_CoCulture_DAN003_p60_s50_POS,♡EMBL♡,Luca Rappez,True,Negative,mouse,kidney,coculture human hek293t with mouse nih/3t3,MALDI,MALDI,Orbitrap,Orbitrap,DAN,"1,5-diaminonaphthalene (DAN)",Other,none,171464.28199482246,42,32,50,184
6660,2017-12-07_13h48m13s,Aconitum lycoctonum_6_DD,JLU Giessen,Mario Kompauer,True,Positive,aconitum lycoctonum,leaf,none,MALDI,MALDI,Orbitrap,Orbitrap,DHB,"2,5-dihydroxybenzoic acid (DHB)",Other,,240000.0,8,8,255,2569
6661,2017-12-04_18h10m05s,m-mtm1-dhb,IBMP,Julien Delecolle,True,Positive,mouse,muscle,mutant,MALDI,MALDI,FTICR,FTICR,DHB,"2,5-dihydroxybenzoic acid (DHB)",Other,,280000.0,12,10,234,940
6662,2017-12-05_19h56m01s,MurNeuroPan01,SJCRH,John Bowling,True,Positive,mouse,brain,wildtype,MALDI,MALDI,FTICR,FTICR,CHCA,alpha-cyano-4-hydroxycinnamic acid (CHCA),Other,,140000.0,1,,,
6663,2017-12-07_16h57m44s,20171206_HEK293_CoCulture__DAN003_p50_s50_neg,♡EMBL♡,Sergio Heli Triana,True,Negative,human,kidney,n/a,MALDI,MALDI,Orbitrap,Orbitrap,DAN,"1,5-diaminonaphthalene (DAN)",Other,none,171464.28199482246,4,,61,201
6664,2017-12-06_09h49m00s,Aconitum lycoctonum_5_DD,JLU Giessen,Mario Kompauer,True,Positive,aconitum lycoctonum,n/a,none,MALDI,MALDI,Orbitrap,Orbitrap,DHB,"2,5-dihydroxybenzoic acid (DHB)",Other,,240000.0,25,24,191,2613
6665,2017-12-11_15h07m13s,epi3_dhb_tail_ito08_45,U Rennes 1,LAVIGNE Régis,True,Positive,rat,epididymis,wildtype,MALDI,MALDI,FTICR,FTICR,DHB,"2,5-dihydroxybenzoic acid (DHB)",Other,,260000.0,58,60,364,444
6666,2017-12-11_15h07m56s,epi3_dhb_tail_ito08_46,U Rennes 1,LAVIGNE Régis,True,Positive,rat,epididymis,wildtype,MALDI,MALDI,FTICR,FTICR,DHB,"2,5-dihydroxybenzoic acid (DHB)",Other,,260000.0,57,67,367,426
6667,2017-08-15_07h10m21s,MPIMM_069_QE_P_CBcult_01_LM,MPI Bremen,Manuel Liebeke,True,Positive,bacteria,agar growth,healthy,MALDI,MALDI,Orbitrap,Orbitrap,DHB,"2,5-dihydroxybenzoic acid (DHB)",Other,,240000.0,2,,1,238
6668,2017-08-10_13h42m20s,MPIMM_072_QE_P_BH_936_HR_LM,MPI Bremen,Manuel Liebeke,True,Positive,mussel,gill,healthy,MALDI,MALDI,Orbitrap,Orbitrap,DHB,"2,5-dihydroxybenzoic acid (DHB)",Other,,240000.0,2,,28,563
6669,2017-12-12_12h46m37s,Aconitum lycoctonum_6.2_DD,JLU Giessen,Mario Kompauer,True,Positive,aconitum lycoctonum,leaf,none,MALDI,MALDI,Orbitrap,Orbitrap,DHB,"2,5-dihydroxybenzoic acid (DHB)",Other,,240000.0,7,,196,2494
6670,2017-07-31_19h20m33s,MPIMM_064_QE_P_Squid_02_9AA,MPI Bremen,Manuel Liebeke,True,Positive,euprymna sp.,whole organism,healthy,MALDI,MALDI,Orbitrap,Orbitrap,9AA,9-aminoacridine (9AA),Other,,200000.0,,,,598
6671,2017-07-27_10h46m54s,MPIMM_063_QE_P_Squid_01,MPI Bremen,Manuel Liebeke,True,Positive,euprymna sp.,whole organism,healthy,MALDI,MALDI,Orbitrap,Orbitrap,CHCA,alpha-cyano-4-hydroxycinnamic acid (CHCA),Other,,200000.0,2,,11,439
6672,2017-12-14_14h41m37s,171214_Bedding_30um_52by25_atn0,U Copenhagen,Charlotte Bagger,True,Positive,plant,n/a,n/a,MALDI,MALDI,Orbitrap,Orbitrap,DHB,"2,5-dihydroxybenzoic acid (DHB)",Other,,140000.0,5,,33,3994
6673,2017-12-19_18h56m22s,20171204_mouse_kidney_dry_low,PNNL,Dusan Velickovic,True,Positive,mouse,kidney,wildtype,MALDI,MALDI,FTICR,FTICR,DHB,"2,5-dihydroxybenzoic acid (DHB)",Other,,280000.0,9,1,305,65
6674,2017-12-19_19h39m15s,human_kidney_norh_neg_75um,PNNL,Dusan Velickovic,True,Negative,human,kidney,wildtype,MALDI,MALDI,FTICR,FTICR,Norharmane,norharmane,Other,,280000.0,9,29,83,41
6675,2017-12-20_16h23m23s,20171206_NIH3T3_CoCulture__DAN003_p50_s50_neg,♡EMBL♡,Sergio Heli Triana,True,Negative,mouse,muscle,n/a,MALDI,MALDI,Orbitrap,Orbitrap,DAN,"1,5-diaminonaphthalene (DAN)",Other,,171464.28199482246,6,,6,275
6676,2017-12-20_16h27m04s,20171207_M5_CoCulture__DAN003_p50_s50_neg,♡EMBL♡,Sergio Heli Triana,True,Negative,human,kidney,n/a,MALDI,MALDI,Orbitrap,Orbitrap,DAN,"1,5-diaminonaphthalene (DAN)",Other,none,171464.28199482246,76,125,102,285
6677,2017-12-20_16h30m17s,20171207_M6_CoCulture__DAN003_p50_s50_pos,♡EMBL♡,Sergio Heli Triana,True,Positive,human,kidney,n/a,MALDI,MALDI,Orbitrap,Orbitrap,DAN,"1,5-diaminonaphthalene (DAN)",Other,none,171464.28199482246,71,155,238,501
6678,2017-12-20_16h49m07s,20171207_M10_CoCulture__DAN003_p50_s50_pos,♡EMBL♡,Sergio Heli Triana,True,Positive,human,kidney,n/a,MALDI,MALDI,Orbitrap,Orbitrap,DAN,"1,5-diaminonaphthalene (DAN)",Other,none,171464.28199482246,189,178,291,626
6679,2017-12-27_00h44m05s,2013_05_08_RB2,PNNL,Christopher Anderton,True,Positive,rat,brain,wildtype,SIMS,C60 (SIMS),FTICR,FTICR,Other,none,Other,,160000.0,1,,,38
6680,2018-01-03_14h45m29s,CaCo-2,Dreisewerd group,Tanja Bien,True,Positive,caco-2,whole cells,control,MALDI,MALDI,TOF,Synapt,DHAP,"2,5-dihydroxyacetophenone (DHA)",Other,,20000.0,2,,,3079
6681,2018-01-04_10h45m23s,RB_a2s1,National Physical Laboratory ,Robin Philip,True,Positive,mouse,brain,wildtype,MALDI,MALDI,FTICR,FTICR,CHCA,alpha-cyano-4-hydroxycinnamic acid (CHCA),Other,,140000.0,37,55,594,3376
6682,2018-01-04_14h36m35s,m-wthz-dhb,IBMP,Julien Delecolle,True,Positive,mouse,muscle,n/a,MALDI,MALDI,FTICR,FTICR,DHB,"2,5-dihydroxybenzoic acid (DHB)",Other,,280000.0,43,40,397,999
6683,2018-01-04_15h10m02s,m-mkohz-dhb,IBMP,Julien Delecolle,True,Positive,mouse,muscle,n/a,MALDI,MALDI,FTICR,FTICR,DHB,"2,5-dihydroxybenzoic acid (DHB)",Other,,280000.0,46,63,223,761
6684,2018-01-08_09h59m55s,RB_a1s1,National Physical Laboratory ,Robin Philip,True,Positive,mouse,brain,wildtype,MALDI,MALDI,FTICR,FTICR,CHCA,alpha-cyano-4-hydroxycinnamic acid (CHCA),Other,,140000.0,8,,47,3168
6685,2018-01-08_10h02m38s,RB_a2s1,National Physical Laboratory ,Robin Philip,True,Positive,mouse,brain,wildtype,MALDI,MALDI,FTICR,FTICR,CHCA,alpha-cyano-4-hydroxycinnamic acid (CHCA),Other,,140000.0,37,55,594,3376
6686,2018-01-09_09h48m02s,MPIMM_075_QE_P_PCex,MPI Bremen,Manuel Liebeke,True,Positive,n/a,microbial colony,control,MALDI,MALDI,Orbitrap,Orbitrap,DHB,"2,5-dihydroxybenzoic acid (DHB)",Other,,240000.0,4,,124,1035
6687,2016-12-14_10h46m25s,201614_MB_2xCHCA_250x100_10x10,♡EMBL♡,Andrew Palmer,True,Positive,mouse,brain,wildtype,MALDI,MALDI,Orbitrap,Orbitrap,DHB,"2,5-dihydroxybenzoic acid (DHB)",Other,none,140000.0,4,,12,186
6688,2016-12-14_10h47m17s,2016117_DDN_demo_MB_150x150+20x20_attn45_real,♡EMBL♡,Andrew Palmer,True,Positive,mouse,brain,wildtype,MALDI,MALDI,Orbitrap,Orbitrap,DHB,"2,5-dihydroxybenzoic acid (DHB)",Other,none,140000.0,1,,,3
6689,2018-01-17_13h29m23s,DESI porcine kidney interface region,Waters,Emrys Jones,True,Negative,sus scrofa domesticus (pig),kidney,n/a,ESI,DESI,TOF,TOF reflector,Other,none,Other,none,30000.0,49,74,130,737
6690,2018-01-18_14h21m10s,Aconitum lycoctonum_9_MK,JLU Giessen,Mario Kompauer,True,Negative,aconitum lycoctonum,leaf,n/a,MALDI,MALDI,Orbitrap,Orbitrap,Other,2-Mercaptobenzothiazole (MBT),Other,N/A,240000.0,2,,,
6691,2018-01-18_14h30m45s,Mouse brain_CMBT_1_MK_recal,JLU Giessen,Mario Kompauer,True,Positive,mouse,brain,wildtype,MALDI,MALDI,Orbitrap,Orbitrap,Other,5-chloro-2-Mercaptobenzothiazole (CMBT),Other,N/A,240000.0,36,19,189,838
6692,2018-01-18_15h34m28s,Mouse brain_MBT_3_MK,JLU Giessen,Mario Kompauer,True,Positive,mouse,brain,wildtype,MALDI,MALDI,Orbitrap,Orbitrap,Other,2-Mercaptobenzothiazole (MBT),Other,N/A,240000.0,36,31,207,970
6693,2018-01-18_15h51m20s,Mouse brain_MBT_4_MK,JLU Giessen,Mario Kompauer,True,Negative,mouse,brain,wildtype,MALDI,MALDI,Orbitrap,Orbitrap,Other,2-Mercaptobenzothiazole (MBT),Other,N/A,240000.0,13,12,43,54
6694,2018-01-19_02h19m06s,T1CO2_LF,PNNL,Dusan Velickovic,True,Positive,brachypodium distachyon,root,wildtype,Other,LESA,Orbitrap,Orbitrap,Other,none,MeOH,50%MeOH,169705.62748477142,6,67,254,703
6695,2018-01-24_19h05m40s,DESIMousebrain_coronal,Waters,Emrys Jones,True,Negative,mouse,brain,n/a,ESI,DESI,TOF,TOF reflector,Other,none,Other,none,30000.0,34,38,132,875
6696,2018-01-25_09h52m58s,Aconitum lycoctonum_13_extract_MK,JLU Giessen,Mario Kompauer,True,Negative,aconitum lycoctonum,n/a,n/a,MALDI,MALDI,Orbitrap,Orbitrap,DMAN,"1,8-bis(dimethylamino)naphthalene (DMAN)",Other,N/A,240000.0,5,8,63,189
6697,2018-01-25_10h16m38s,Aconitum lycoctonum_12_extract_MK_2,JLU Giessen,Mario Kompauer,True,Positive,aconitum lycoctonum,n/a,n/a,MALDI,MALDI,Orbitrap,Orbitrap,DHB,"2,5-dihydroxybenzoic acid (DHB)",Other,N/A,240000.0,34,34,146,1194
6698,2018-01-25_10h27m14s,Aconitum lycoctonum_13_extract_recal_MK,JLU Giessen,Mario Kompauer,True,Negative,aconitum lycoctonum,n/a,n/a,MALDI,MALDI,Orbitrap,Orbitrap,DMAN,"1,8-bis(dimethylamino)naphthalene (DMAN)",Other,N/A,240000.0,22,54,122,250
6699,2018-01-31_16h36m13s,180131_Porcinebuccalmucosa_lid3hCMC_DHB_101by126_atn25,U Copenhagen,Katharina Clitherow,True,Positive,porcine,buccal mucosa,drug treated,MALDI,MALDI,Orbitrap,Orbitrap,DHB,"2,5-dihydroxybenzoic acid (DHB)",Other,,140000.0,2,,133,1185
6700,2018-02-05_17h08m20s,MPIMM_076_QE_P_PO_1200,MPI Bremen,Emilia Sogin,True,Positive,posidonia oceanica,root,wildtype,MALDI,MALDI,Orbitrap,Orbitrap,DHB,"2,5-dihydroxybenzoic acid (DHB)/Fe3O4 binary mix",Other,,240000.0,11,,11,1046
6701,2018-02-12_14h15m39s,201802_leber_cg-rms,HMGU,Achim Buck,True,Negative,mouse,liver,wildtype,MALDI,MALDI,FTICR,FTICR,9AA,9-aminoacridine (9AA),Other,none,1000000.0,5,,9,15
6702,2017-05-22_14h36m04s,070715_pseudo_NoInfection_centroids,U Wisconsin-Madison,Erin Gemperline,True,Positive,acromyrmex octospinosus | pseudonocardia bacteria,thorax exoskeleton,control,MALDI,MALDI,Orbitrap,Orbitrap,DHB,"2,5-dihydroxybenzoic acid (DHB)",Other,none,84852.81374238571,74,54,276,926
6703,2017-05-22_14h32m53s,Octo-Esco2_centroids,U Wisconsin-Madison,Erin Gemperline,True,Positive,acromyrmex octospinosus | pseudonocardia bacteria,thorax exoskeleton,"infected, escovopsis",MALDI,MALDI,Orbitrap,Orbitrap,DHB,"2,5-dihydroxybenzoic acid (DHB)",Other,none,84852.81374238571,5,,44,1462
6704,2017-05-22_14h32m14s,Octo-Esco1_centroids,U Wisconsin-Madison,Erin Gemperline,True,Positive,acromyrmex octospinosus | pseudonocardia bacteria,thorax exoskeleton,"infected, escovopsis",MALDI,MALDI,Orbitrap,Orbitrap,DHB,"2,5-dihydroxybenzoic acid (DHB)",Other,none,84852.81374238571,1,,147,2231
6705,2017-05-22_14h29m11s,Echin-Esco2_centroids,U Wisconsin-Madison,Erin Gemperline,True,Positive,acromyrmex echinatior | pseudonocardia bacteria,thorax exoskeleton,"infected, escovopsis",MALDI,MALDI,Orbitrap,Orbitrap,DHB,"2,5-dihydroxybenzoic acid (DHB)",Other,none,84852.81374238571,8,,184,1482
